Datetime,Status,Health,Level,Scale,Plugged,Voltage,Temperature
2017-10-11 13:49:38,Charging,Good,44,100,AC,4171,32.0
2017-10-11 13:49:32,Charging,Good,44,100,AC,4169,31.9
2017-10-11 13:49:26,Charging,Good,44,100,AC,4165,31.8
2017-10-11 13:49:20,Charging,Good,44,100,AC,4168,31.8
2017-10-11 13:49:14,Charging,Good,44,100,AC,4153,31.7
2017-10-11 13:49:08,Charging,Good,43,100,AC,4163,31.6
2017-10-11 13:49:02,Charging,Good,43,100,AC,4155,31.6
2017-10-11 13:48:55,Charging,Good,43,100,AC,4146,31.5
2017-10-11 13:48:49,Charging,Good,43,100,AC,4159,31.5
2017-10-11 13:48:43,Charging,Good,43,100,AC,4155,31.4
2017-10-11 13:48:37,Charging,Good,42,100,AC,4157,31.4
2017-10-11 13:48:31,Charging,Good,42,100,AC,4156,31.3
2017-10-11 13:48:25,Charging,Good,42,100,AC,4144,31.3
2017-10-11 13:48:19,Charging,Good,42,100,AC,4150,31.3
2017-10-11 13:48:13,Charging,Good,42,100,AC,4152,31.2
2017-10-11 13:48:07,Charging,Good,41,100,AC,4151,31.2
2017-10-11 13:48:01,Charging,Good,41,100,AC,4149,31.2
2017-10-11 13:47:55,Charging,Good,41,100,AC,4092,31.2
2017-10-11 13:47:49,Charging,Good,41,100,AC,4157,31.2
2017-10-11 13:47:43,Charging,Good,41,100,AC,4156,31.1
2017-10-11 13:47:37,Charging,Good,41,100,AC,4155,31.1
2017-10-11 13:47:31,Charging,Good,40,100,AC,4155,31.1
2017-10-11 13:47:25,Charging,Good,40,100,AC,4151,31.0
2017-10-11 13:47:13,Charging,Good,40,100,AC,4147,31.0
2017-10-11 13:47:07,Charging,Good,40,100,AC,4149,31.0
2017-10-11 13:47:01,Charging,Good,39,100,AC,4149,30.9
2017-10-11 13:46:55,Charging,Good,39,100,AC,4148,30.9
2017-10-11 13:46:49,Charging,Good,39,100,AC,4141,30.8
2017-10-11 13:46:37,Charging,Good,39,100,AC,4146,30.8
2017-10-11 13:46:31,Charging,Good,38,100,AC,4146,30.7
2017-10-11 13:46:25,Charging,Good,38,100,AC,4139,30.7
2017-10-11 13:46:19,Charging,Good,38,100,AC,4142,30.7
2017-10-11 13:46:12,Charging,Good,38,100,AC,4141,30.7
2017-10-11 13:46:06,Charging,Good,38,100,AC,4141,30.6
2017-10-11 13:46:00,Charging,Good,37,100,AC,4139,30.6
2017-10-11 13:45:54,Charging,Good,37,100,AC,4138,30.6
2017-10-11 13:45:48,Charging,Good,37,100,AC,4139,30.5
2017-10-11 13:45:42,Charging,Good,37,100,AC,4138,30.5
2017-10-11 13:45:36,Charging,Good,37,100,AC,4136,30.5
2017-10-11 13:45:30,Charging,Good,37,100,AC,4136,30.4
2017-10-11 13:45:24,Charging,Good,36,100,AC,4130,30.4
2017-10-11 13:45:18,Charging,Good,36,100,AC,4135,30.4
2017-10-11 13:45:12,Charging,Good,36,100,AC,4135,30.3
2017-10-11 13:45:06,Charging,Good,36,100,AC,4134,30.3
2017-10-11 13:45:00,Charging,Good,36,100,AC,4129,30.2
2017-10-11 13:44:54,Charging,Good,35,100,AC,4115,30.2
2017-10-11 13:44:48,Charging,Good,35,100,AC,4107,30.2
2017-10-11 13:44:42,Charging,Good,35,100,AC,4130,30.2
2017-10-11 13:44:36,Charging,Good,35,100,AC,4129,30.1
2017-10-11 13:44:30,Charging,Good,35,100,AC,4127,30.1
2017-10-11 13:44:24,Charging,Good,34,100,AC,4128,30.0
2017-10-11 13:44:12,Charging,Good,34,100,AC,4126,30.0
2017-10-11 13:44:06,Charging,Good,34,100,AC,4125,29.9
2017-10-11 13:44:00,Charging,Good,34,100,AC,4124,29.9
2017-10-11 13:43:54,Charging,Good,33,100,AC,4125,29.9
2017-10-11 13:43:47,Charging,Good,33,100,AC,4125,29.8
2017-10-11 13:43:41,Charging,Good,33,100,AC,4124,29.8
2017-10-11 13:43:35,Charging,Good,33,100,AC,4124,29.7
2017-10-11 13:43:29,Charging,Good,33,100,AC,4120,29.7
2017-10-11 13:43:23,Charging,Good,32,100,AC,4116,29.7
2017-10-11 13:43:11,Charging,Good,32,100,AC,4119,29.6
2017-10-11 13:43:05,Charging,Good,32,100,AC,4118,29.6
2017-10-11 13:42:59,Charging,Good,32,100,AC,4117,29.6
2017-10-11 13:42:47,Charging,Good,31,100,AC,4118,29.5
2017-10-11 13:42:41,Charging,Good,31,100,AC,4117,29.4
2017-10-11 13:42:35,Charging,Good,31,100,AC,4116,29.4
2017-10-11 13:42:29,Charging,Good,31,100,AC,4112,29.4
2017-10-11 13:42:23,Charging,Good,31,100,AC,4109,29.3
2017-10-11 13:42:17,Charging,Good,30,100,AC,4116,29.3
2017-10-11 13:42:05,Charging,Good,30,100,AC,4115,29.2
2017-10-11 13:41:59,Charging,Good,30,100,AC,4111,29.2
2017-10-11 13:41:53,Charging,Good,30,100,AC,4105,29.2
2017-10-11 13:41:47,Charging,Good,29,100,AC,4109,29.1
2017-10-11 13:41:41,Charging,Good,29,100,AC,4111,29.1
2017-10-11 13:41:35,Charging,Good,29,100,AC,4106,29.1
2017-10-11 13:41:29,Charging,Good,29,100,AC,4109,29.0
2017-10-11 13:41:23,Charging,Good,29,100,AC,4108,29.0
2017-10-11 13:41:16,Charging,Good,28,100,AC,4108,28.9
2017-10-11 13:41:10,Charging,Good,28,100,AC,4107,28.9
2017-10-11 13:41:04,Charging,Good,28,100,AC,4106,28.9
2017-10-11 13:40:58,Charging,Good,28,100,AC,4102,28.9
2017-10-11 13:40:52,Charging,Good,28,100,AC,4098,28.8
2017-10-11 13:40:46,Charging,Good,27,100,AC,4103,28.8
2017-10-11 13:40:40,Charging,Good,27,100,AC,4100,28.8
2017-10-11 13:40:34,Charging,Good,27,100,AC,4099,28.7
2017-10-11 13:40:28,Charging,Good,27,100,AC,4098,28.7
2017-10-11 13:40:22,Charging,Good,27,100,AC,4095,28.6
2017-10-11 13:40:16,Charging,Good,26,100,AC,4089,28.6
2017-10-11 13:40:10,Charging,Good,26,100,AC,4096,28.6
2017-10-11 13:40:04,Charging,Good,26,100,AC,4091,28.5
2017-10-11 13:39:58,Charging,Good,26,100,AC,4089,28.5
2017-10-11 13:39:52,Charging,Good,26,100,AC,4084,28.4
2017-10-11 13:39:46,Charging,Good,26,100,AC,4087,28.3
2017-10-11 13:39:40,Charging,Good,25,100,AC,4084,28.2
2017-10-11 13:39:34,Charging,Good,25,100,AC,4078,28.2
2017-10-11 13:39:28,Charging,Good,25,100,AC,4071,28.1
2017-10-11 13:39:22,Charging,Good,25,100,AC,4072,28.0
2017-10-11 13:39:16,Charging,Good,25,100,AC,4068,27.9
2017-10-11 13:39:10,Charging,Good,24,100,AC,4066,27.7
2017-10-11 13:39:04,Charging,Good,24,100,AC,4056,27.5
2017-10-11 13:38:58,Charging,Good,24,100,AC,4056,27.2
2017-10-11 13:38:51,Charging,Good,24,100,AC,4046,26.8
2017-10-11 13:38:45,Charging,Good,24,100,AC,4037,26.4
2017-10-11 13:38:39,Charging,Good,24,100,AC,4024,25.9
2017-10-11 13:38:33,Charging,Good,24,100,AC,4009,25.5
2017-10-11 13:38:27,Charging,Good,24,100,AC,3792,25.4
2017-10-11 13:38:20,Charging,Good,24,100,AC,3719,25.4
2017-10-11 13:38:19,Charging,Good,24,100,AC,3723,25.4
2017-10-11 13:38:19,Not Charging,Good,24,100,AC,3723,25.4
2017-10-11 13:36:52,Discharging,Good,24,100,None,3693,26.0
2017-10-11 13:35:58,Discharging,Good,24,100,None,3688,26.0
2017-10-11 13:35:36,Discharging,Good,25,100,None,3691,25.7
2017-10-11 13:35:10,Discharging,Good,25,100,None,3676,25.1
2017-10-11 13:14:22,Discharging,Good,26,100,None,3720,33.1
2017-10-11 13:11:50,Discharging,Good,26,100,None,3644,35.1
2017-10-11 13:11:25,Discharging,Good,27,100,None,3619,34.9
2017-10-11 13:10:20,Discharging,Good,27,100,None,3629,34.5
2017-10-11 13:09:05,Discharging,Good,28,100,None,3618,33.7
2017-10-11 13:08:50,Discharging,Good,28,100,None,3631,33.6
2017-10-11 13:07:13,Discharging,Good,29,100,None,3623,32.5
2017-10-11 13:07:10,Discharging,Good,30,100,None,3610,32.4
2017-10-11 13:05:36,Discharging,Good,30,100,None,3645,32.3
2017-10-11 13:05:13,Discharging,Good,30,100,None,3622,32.0
2017-10-11 13:04:18,Discharging,Good,31,100,None,3632,31.4
2017-10-11 13:03:37,Discharging,Good,31,100,None,3628,30.8
2017-10-11 13:01:57,Discharging,Good,32,100,None,3632,29.2
2017-10-11 13:01:48,Discharging,Good,32,100,None,3632,29.1
2017-10-11 13:00:06,Discharging,Good,33,100,None,3622,27.3
2017-10-11 12:59:49,Discharging,Good,34,100,None,3633,26.8
2017-10-11 12:58:24,Discharging,Good,34,100,None,3641,24.1
2017-10-11 12:58:22,Discharging,Good,35,100,None,3638,23.9
2017-10-11 12:49:32,Discharging,Good,35,100,None,3789,31.9
2017-10-11 12:39:47,Discharging,Good,36,100,None,3771,31.9
2017-10-11 11:46:53,Discharging,Good,36,100,None,3791,31.9
2017-10-11 11:27:34,Discharging,Good,37,100,None,3757,31.9
2017-10-11 11:26:11,Discharging,Good,37,100,None,3768,32.6
2017-10-11 11:25:36,Discharging,Good,37,100,None,3755,33.1
2017-10-11 11:24:41,Discharging,Good,37,100,None,3719,33.2
2017-10-11 11:22:17,Discharging,Good,38,100,None,3739,32.6
2017-10-11 11:21:43,Discharging,Good,39,100,None,3716,32.3
2017-10-11 11:19:40,Discharging,Good,39,100,None,3710,32.0
2017-10-11 11:17:45,Discharging,Good,40,100,None,3709,31.1
2017-10-11 11:17:22,Discharging,Good,40,100,None,3695,31.0
2017-10-11 11:15:36,Discharging,Good,41,100,None,3704,30.6
2017-10-11 11:14:51,Discharging,Good,41,100,None,3710,30.4
2017-10-11 11:13:40,Discharging,Good,42,100,None,3728,29.6
2017-10-11 11:12:27,Discharging,Good,42,100,None,3722,29.0
2017-10-11 11:10:02,Discharging,Good,43,100,None,3725,27.6
2017-10-11 11:09:55,Discharging,Good,44,100,None,3713,27.5
2017-10-11 11:08:32,Discharging,Good,44,100,None,3743,26.8
2017-10-11 11:06:56,Discharging,Good,45,100,None,3721,25.5
2017-10-11 11:06:26,Discharging,Good,46,100,None,3720,25.0
2017-10-11 11:05:36,Discharging,Good,46,100,None,3731,24.0
2017-10-11 11:04:49,Discharging,Good,46,100,None,3723,23.0
2017-10-11 10:56:35,Discharging,Good,47,100,None,3807,21.4
2017-10-11 10:53:18,Discharging,Good,47,100,None,3807,21.4
2017-10-11 10:48:53,Discharging,Good,47,100,None,3827,21.5
2017-10-11 10:45:36,Discharging,Good,48,100,None,3830,21.7
2017-10-11 10:11:52,Discharging,Good,48,100,None,3829,37.6
2017-10-11 10:06:39,Discharging,Good,49,100,None,3767,37.6
2017-10-11 10:05:36,Discharging,Good,49,100,None,3754,37.5
2017-10-11 10:05:05,Discharging,Good,49,100,None,3769,37.5
2017-10-11 10:03:18,Discharging,Good,50,100,None,3763,37.5
2017-10-11 10:02:53,Discharging,Good,50,100,None,3775,37.4
2017-10-11 10:00:53,Discharging,Good,51,100,None,3764,37.2
2017-10-11 09:59:43,Discharging,Good,52,100,None,3784,37.2
2017-10-11 09:58:46,Discharging,Good,52,100,None,3782,37.1
2017-10-11 09:56:10,Discharging,Good,53,100,None,3792,36.8
2017-10-11 09:55:36,Discharging,Good,53,100,None,3794,36.6
2017-10-11 09:53:45,Discharging,Good,53,100,None,3785,36.2
2017-10-11 09:52:49,Discharging,Good,54,100,None,3791,36.1
2017-10-11 09:51:51,Discharging,Good,54,100,None,3785,35.8
2017-10-11 09:51:03,Discharging,Good,55,100,None,3781,35.5
2017-10-11 09:50:15,Discharging,Good,56,100,None,3769,35.1
2017-10-11 09:49:39,Discharging,Good,57,100,None,3778,34.6
2017-10-11 09:49:14,Discharging,Good,57,100,None,3775,34.2
2017-10-11 09:47:32,Discharging,Good,58,100,None,3798,32.9
2017-10-11 09:47:08,Discharging,Good,59,100,None,3789,32.5
2017-10-11 09:46:02,Discharging,Good,59,100,None,3793,31.4
2017-10-11 09:45:36,Discharging,Good,60,100,None,3814,31.0
2017-10-11 09:44:28,Discharging,Good,60,100,None,3785,29.5
2017-10-11 09:44:13,Discharging,Good,60,100,None,3790,29.2
2017-10-11 09:29:43,Discharging,Good,61,100,None,3873,26.9
2017-10-11 09:29:22,Discharging,Good,61,100,None,3886,26.8
2017-10-11 09:27:32,Discharging,Good,61,100,None,3875,26.7
2017-10-11 09:26:20,Discharging,Good,62,100,None,3857,26.4
2017-10-11 09:24:42,Discharging,Good,62,100,None,3900,26.2
2017-10-11 09:23:26,Discharging,Good,62,100,None,3908,26.2
2017-10-11 09:21:01,Discharging,Good,63,100,None,3914,26.3
2017-10-11 09:15:36,Discharging,Good,63,100,None,3918,25.6
2017-10-11 09:15:24,Discharging,Good,63,100,None,3917,25.6
2017-10-11 09:10:05,Discharging,Good,64,100,None,3925,25.0
2017-10-11 09:07:59,Discharging,Good,64,100,None,3913,24.8
2017-10-11 09:05:36,Discharging,Good,65,100,None,3930,24.7
2017-10-11 09:00:45,Discharging,Good,65,100,None,3931,24.1
2017-10-11 09:00:29,Discharging,Good,66,100,None,3937,24.1
2017-10-11 08:55:36,Discharging,Good,66,100,None,3943,23.7
2017-10-11 08:53:08,Discharging,Good,66,100,None,3946,23.8
2017-10-11 08:50:01,Discharging,Good,67,100,None,3951,24.0
2017-10-11 08:50:01,Discharging,Good,67,100,None,3945,24.0
2017-10-11 08:45:36,Discharging,Good,67,100,None,3955,24.8
2017-10-11 08:43:36,Discharging,Good,67,100,None,3959,25.4
2017-10-11 08:39:57,Discharging,Good,68,100,None,3963,26.7
2017-10-11 08:38:11,Discharging,Good,68,100,None,3930,27.0
2017-10-11 08:35:36,Discharging,Good,69,100,None,3966,26.7
2017-10-11 08:33:22,Discharging,Good,69,100,None,3972,28.0
2017-10-11 08:31:53,Discharging,Good,70,100,None,3968,28.1
2017-10-11 08:29:09,Discharging,Good,70,100,None,3961,28.8
2017-10-11 08:25:36,Discharging,Good,71,100,None,3965,30.2
2017-10-11 08:25:26,Discharging,Good,71,100,None,3976,30.2
2017-10-11 08:24:50,Discharging,Good,71,100,None,3992,30.4
2017-10-11 08:20:25,Discharging,Good,72,100,None,4000,30.4
2017-10-11 08:18:58,Discharging,Good,73,100,None,3990,30.3
2017-10-11 08:16:18,Discharging,Good,73,100,None,3988,30.1
2017-10-11 08:15:36,Discharging,Good,74,100,None,4017,30.1
2017-10-11 08:11:33,Discharging,Good,74,100,None,4005,30.4
2017-10-11 08:11:17,Discharging,Good,74,100,None,4026,30.4
2017-10-11 08:06:10,Discharging,Good,75,100,None,4026,30.9
2017-10-11 08:05:36,Discharging,Good,76,100,None,4028,30.8
2017-10-11 08:03:42,Discharging,Good,76,100,None,4025,30.7
2017-10-11 08:02:09,Discharging,Good,76,100,None,4022,30.6
2017-10-11 07:58:09,Discharging,Good,77,100,None,4035,30.6
2017-10-11 07:57:24,Discharging,Good,78,100,None,4037,30.4
2017-10-11 07:55:36,Discharging,Good,78,100,None,4031,30.1
2017-10-11 07:54:38,Discharging,Good,78,100,None,4049,30.0
2017-10-11 07:51:56,Discharging,Good,79,100,None,4047,29.9
2017-10-11 07:50:55,Discharging,Good,79,100,None,4051,29.5
2017-10-11 07:48:55,Discharging,Good,80,100,None,4054,28.9
2017-10-11 07:46:41,Discharging,Good,81,100,None,4054,27.9
2017-10-11 07:45:36,Discharging,Good,81,100,None,4069,27.3
2017-10-11 07:44:42,Discharging,Good,81,100,None,4070,26.7
2017-10-11 07:42:10,Discharging,Good,82,100,None,4034,24.4
2017-10-11 07:41:59,Discharging,Good,82,100,None,4096,24.4
2017-10-11 07:40:59,Discharging,Good,83,100,None,4103,24.2
2017-10-11 07:39:59,Discharging,Good,84,100,None,4078,23.9
2017-10-11 07:35:36,Discharging,Good,85,100,None,4111,22.7
2017-10-11 07:32:52,Discharging,Good,85,100,None,4092,21.7
2017-10-11 07:32:23,Discharging,Good,86,100,None,4094,21.4
2017-10-11 07:27:23,Discharging,Good,86,100,None,4150,19.0
2017-10-11 07:16:01,Discharging,Good,86,100,None,4160,20.1
2017-10-11 06:02:03,Discharging,Good,87,100,None,4169,20.1
2017-10-11 04:48:41,Discharging,Good,88,100,None,4179,20.1
2017-10-11 04:40:18,Discharging,Good,89,100,None,4111,20.1
2017-10-11 04:39:12,Discharging,Good,89,100,None,4147,19.8
2017-10-11 04:35:36,Discharging,Good,89,100,None,4167,19.9
2017-10-11 04:33:39,Discharging,Good,89,100,None,4163,22.2
2017-10-11 02:12:34,Discharging,Good,90,100,None,4163,22.2
2017-10-11 00:49:03,Discharging,Good,91,100,None,4219,22.2
2017-10-11 00:38:30,Discharging,Good,91,100,None,4222,22.6
2017-10-11 00:34:07,Discharging,Good,91,100,None,4220,31.4
2017-10-11 00:12:02,Discharging,Good,91,100,None,4228,31.4
2017-10-11 00:03:52,Discharging,Good,92,100,None,4233,31.4
