Datetime,Status,Health,Level,Scale,Plugged,Voltage,Temperature
2017-10-10 22:49:43,Charging,Good,95,100,AC,4350,24.2
2017-10-10 22:49:23,Charging,Good,95,100,AC,4349,24.2
2017-10-10 22:49:21,Charging,Good,95,100,AC,4349,24.3
2017-10-10 22:49:20,Charging,Good,95,100,AC,4349,24.2
2017-10-10 22:48:50,Charging,Good,95,100,AC,4349,24.3
2017-10-10 22:48:48,Charging,Good,95,100,AC,4348,24.3
2017-10-10 22:48:44,Charging,Good,95,100,AC,4349,24.3
2017-10-10 22:48:42,Charging,Good,95,100,AC,4348,24.3
2017-10-10 22:48:40,Charging,Good,95,100,AC,4349,24.3
2017-10-10 22:48:40,Charging,Good,95,100,AC,4348,24.3
2017-10-10 22:48:36,Charging,Good,95,100,AC,4349,24.3
2017-10-10 22:48:35,Charging,Good,95,100,AC,4348,24.4
2017-10-10 22:48:31,Charging,Good,95,100,AC,4349,24.4
2017-10-10 22:48:19,Charging,Good,95,100,AC,4348,24.4
2017-10-10 22:48:18,Charging,Good,95,100,AC,4349,24.4
2017-10-10 22:47:49,Charging,Good,95,100,AC,4348,24.4
2017-10-10 22:47:48,Charging,Good,94,100,AC,4348,24.4
2017-10-10 22:47:23,Charging,Good,94,100,AC,4348,24.5
2017-10-10 22:47:21,Charging,Good,94,100,AC,4347,24.5
2017-10-10 22:47:16,Charging,Good,94,100,AC,4348,24.5
2017-10-10 22:47:15,Charging,Good,94,100,AC,4347,24.5
2017-10-10 22:47:12,Charging,Good,94,100,AC,4348,24.5
2017-10-10 22:47:09,Charging,Good,94,100,AC,4347,24.5
2017-10-10 22:47:03,Charging,Good,94,100,AC,4348,24.5
2017-10-10 22:47:02,Charging,Good,94,100,AC,4347,24.5
2017-10-10 22:47:01,Charging,Good,94,100,AC,4348,24.5
2017-10-10 22:46:46,Charging,Good,94,100,AC,4347,24.5
2017-10-10 22:45:55,Charging,Good,94,100,AC,4347,24.6
2017-10-10 22:45:54,Charging,Good,94,100,AC,4346,24.7
2017-10-10 22:45:52,Charging,Good,94,100,AC,4347,24.7
2017-10-10 22:45:50,Charging,Good,94,100,AC,4346,24.6
2017-10-10 22:45:47,Charging,Good,94,100,AC,4347,24.6
2017-10-10 22:45:43,Charging,Good,94,100,AC,4346,24.6
2017-10-10 22:45:42,Charging,Good,94,100,AC,4346,24.7
2017-10-10 22:45:39,Charging,Good,94,100,AC,4346,24.6
2017-10-10 22:45:38,Charging,Good,94,100,AC,4347,24.6
2017-10-10 22:45:36,Charging,Good,94,100,AC,4346,24.6
2017-10-10 22:45:01,Charging,Good,94,100,AC,4346,24.7
2017-10-10 22:44:58,Charging,Good,94,100,AC,4345,24.7
2017-10-10 22:44:58,Charging,Good,94,100,AC,4346,24.7
2017-10-10 22:44:56,Charging,Good,94,100,AC,4345,24.7
2017-10-10 22:44:55,Charging,Good,94,100,AC,4345,24.8
2017-10-10 22:44:54,Charging,Good,94,100,AC,4346,24.8
2017-10-10 22:44:52,Charging,Good,94,100,AC,4345,24.8
2017-10-10 22:44:51,Charging,Good,94,100,AC,4346,24.8
2017-10-10 22:44:16,Charging,Good,94,100,AC,4345,24.8
2017-10-10 22:44:14,Charging,Good,93,100,AC,4345,24.9
2017-10-10 22:44:09,Charging,Good,93,100,AC,4345,24.8
2017-10-10 22:43:54,Charging,Good,93,100,AC,4345,24.9
2017-10-10 22:43:53,Charging,Good,93,100,AC,4344,24.9
2017-10-10 22:43:51,Charging,Good,93,100,AC,4345,24.9
2017-10-10 22:43:48,Charging,Good,93,100,AC,4344,24.9
2017-10-10 22:43:48,Charging,Good,93,100,AC,4345,24.9
2017-10-10 22:43:45,Charging,Good,93,100,AC,4344,24.9
2017-10-10 22:43:43,Charging,Good,93,100,AC,4345,24.9
2017-10-10 22:43:37,Charging,Good,93,100,AC,4344,24.9
2017-10-10 22:43:36,Charging,Good,93,100,AC,4345,24.9
2017-10-10 22:43:33,Charging,Good,93,100,AC,4344,24.9
2017-10-10 22:42:53,Charging,Good,93,100,AC,4344,25.0
2017-10-10 22:42:51,Charging,Good,93,100,AC,4343,25.0
2017-10-10 22:42:50,Charging,Good,93,100,AC,4344,25.0
2017-10-10 22:42:49,Charging,Good,93,100,AC,4343,25.0
2017-10-10 22:42:46,Charging,Good,93,100,AC,4344,25.1
2017-10-10 22:42:45,Charging,Good,93,100,AC,4343,25.1
2017-10-10 22:42:42,Charging,Good,93,100,AC,4344,25.1
2017-10-10 22:42:41,Charging,Good,93,100,AC,4343,25.1
2017-10-10 22:42:39,Charging,Good,93,100,AC,4344,25.1
2017-10-10 22:42:05,Charging,Good,93,100,AC,4343,25.1
2017-10-10 22:42:04,Charging,Good,93,100,AC,4342,25.1
2017-10-10 22:41:58,Charging,Good,93,100,AC,4343,25.1
2017-10-10 22:41:56,Charging,Good,93,100,AC,4343,25.2
2017-10-10 22:41:54,Charging,Good,93,100,AC,4343,25.1
2017-10-10 22:41:54,Charging,Good,93,100,AC,4343,25.2
2017-10-10 22:41:51,Charging,Good,93,100,AC,4342,25.2
2017-10-10 22:41:49,Charging,Good,93,100,AC,4343,25.2
2017-10-10 22:41:14,Charging,Good,93,100,AC,4342,25.2
2017-10-10 22:41:09,Charging,Good,93,100,AC,4342,25.3
2017-10-10 22:41:05,Charging,Good,92,100,AC,4342,25.3
2017-10-10 22:41:04,Charging,Good,92,100,AC,4341,25.3
2017-10-10 22:40:58,Charging,Good,92,100,AC,4342,25.3
2017-10-10 22:40:56,Charging,Good,92,100,AC,4341,25.3
2017-10-10 22:40:55,Charging,Good,92,100,AC,4342,25.3
2017-10-10 22:40:52,Charging,Good,92,100,AC,4341,25.3
2017-10-10 22:40:49,Charging,Good,92,100,AC,4342,25.3
2017-10-10 22:40:27,Charging,Good,92,100,AC,4341,25.3
2017-10-10 22:40:08,Charging,Good,92,100,AC,4341,25.4
2017-10-10 22:40:08,Charging,Good,92,100,AC,4340,25.4
2017-10-10 22:40:05,Charging,Good,92,100,AC,4341,25.4
2017-10-10 22:40:04,Charging,Good,92,100,AC,4340,25.4
2017-10-10 22:40:04,Charging,Good,92,100,AC,4341,25.4
2017-10-10 22:40:02,Charging,Good,92,100,AC,4340,25.4
2017-10-10 22:40:00,Charging,Good,92,100,AC,4341,25.4
2017-10-10 22:39:59,Charging,Good,92,100,AC,4340,25.4
2017-10-10 22:39:58,Charging,Good,92,100,AC,4341,25.4
2017-10-10 22:39:56,Charging,Good,92,100,AC,4340,25.4
2017-10-10 22:39:26,Charging,Good,92,100,AC,4340,25.5
2017-10-10 22:39:25,Charging,Good,92,100,AC,4339,25.5
2017-10-10 22:39:16,Charging,Good,92,100,AC,4340,25.5
2017-10-10 22:39:14,Charging,Good,92,100,AC,4339,25.5
2017-10-10 22:39:13,Charging,Good,92,100,AC,4340,25.5
2017-10-10 22:39:09,Charging,Good,92,100,AC,4339,25.5
2017-10-10 22:39:08,Charging,Good,92,100,AC,4340,25.5
2017-10-10 22:39:04,Charging,Good,92,100,AC,4339,25.5
2017-10-10 22:38:27,Charging,Good,92,100,AC,4339,25.6
2017-10-10 22:38:22,Charging,Good,91,100,AC,4339,25.7
2017-10-10 22:38:20,Charging,Good,91,100,AC,4338,25.6
2017-10-10 22:38:18,Charging,Good,91,100,AC,4338,25.7
2017-10-10 22:38:16,Charging,Good,91,100,AC,4339,25.7
2017-10-10 22:37:44,Charging,Good,91,100,AC,4338,25.7
2017-10-10 22:37:42,Charging,Good,91,100,AC,4337,25.7
2017-10-10 22:37:36,Charging,Good,91,100,AC,4338,25.7
2017-10-10 22:37:24,Charging,Good,91,100,AC,4337,25.7
2017-10-10 22:37:23,Charging,Good,91,100,AC,4338,25.7
2017-10-10 22:37:21,Charging,Good,91,100,AC,4337,25.7
2017-10-10 22:37:09,Charging,Good,91,100,AC,4337,25.6
2017-10-10 22:36:57,Charging,Good,91,100,AC,4337,25.5
2017-10-10 22:36:56,Charging,Good,91,100,AC,4336,25.5
2017-10-10 22:36:51,Charging,Good,91,100,AC,4337,25.5
2017-10-10 22:36:51,Charging,Good,91,100,AC,4336,25.5
2017-10-10 22:36:49,Charging,Good,91,100,AC,4337,25.5
2017-10-10 22:36:49,Charging,Good,91,100,AC,4336,25.5
2017-10-10 22:36:48,Charging,Good,91,100,AC,4333,25.5
2017-10-10 22:36:22,Charging,Good,91,100,AC,4336,25.5
2017-10-10 22:36:15,Charging,Good,91,100,AC,4336,25.6
2017-10-10 22:36:15,Charging,Good,91,100,AC,4335,25.6
2017-10-10 22:36:07,Charging,Good,91,100,AC,4336,25.6
2017-10-10 22:36:04,Charging,Good,91,100,AC,4335,25.6
2017-10-10 22:35:43,Charging,Good,90,100,AC,4335,25.6
2017-10-10 22:35:39,Charging,Good,90,100,AC,4335,25.7
2017-10-10 22:35:36,Charging,Good,90,100,AC,4335,25.6
2017-10-10 22:35:27,Charging,Good,90,100,AC,4335,25.7
2017-10-10 22:35:25,Charging,Good,90,100,AC,4334,25.7
2017-10-10 22:35:25,Charging,Good,90,100,AC,4335,25.7
2017-10-10 22:34:58,Charging,Good,90,100,AC,4334,25.7
2017-10-10 22:34:56,Charging,Good,90,100,AC,4333,25.7
2017-10-10 22:34:54,Charging,Good,90,100,AC,4334,25.7
2017-10-10 22:34:52,Charging,Good,90,100,AC,4333,25.7
2017-10-10 22:34:50,Charging,Good,90,100,AC,4334,25.7
2017-10-10 22:34:48,Charging,Good,90,100,AC,4333,25.7
2017-10-10 22:34:48,Charging,Good,90,100,AC,4334,25.7
2017-10-10 22:34:37,Charging,Good,90,100,AC,4333,25.7
2017-10-10 22:34:20,Charging,Good,90,100,AC,4333,25.8
2017-10-10 22:34:18,Charging,Good,90,100,AC,4332,25.8
2017-10-10 22:34:15,Charging,Good,90,100,AC,4333,25.8
2017-10-10 22:34:13,Charging,Good,90,100,AC,4332,25.8
2017-10-10 22:34:12,Charging,Good,90,100,AC,4333,25.8
2017-10-10 22:34:01,Charging,Good,90,100,AC,4332,25.8
2017-10-10 22:33:54,Charging,Good,90,100,AC,4332,25.9
2017-10-10 22:33:45,Charging,Good,89,100,AC,4332,25.9
2017-10-10 22:33:44,Charging,Good,89,100,AC,4331,25.9
2017-10-10 22:33:42,Charging,Good,89,100,AC,4332,25.9
2017-10-10 22:33:41,Charging,Good,89,100,AC,4331,25.9
2017-10-10 22:33:39,Charging,Good,89,100,AC,4332,25.9
2017-10-10 22:33:18,Charging,Good,89,100,AC,4331,25.9
2017-10-10 22:33:16,Charging,Good,89,100,AC,4330,25.9
2017-10-10 22:33:15,Charging,Good,89,100,AC,4331,25.9
2017-10-10 22:33:14,Charging,Good,89,100,AC,4330,25.9
2017-10-10 22:33:12,Charging,Good,89,100,AC,4331,26.0
2017-10-10 22:32:46,Charging,Good,89,100,AC,4330,26.0
2017-10-10 22:32:45,Charging,Good,89,100,AC,4329,26.0
2017-10-10 22:32:44,Charging,Good,89,100,AC,4330,26.0
2017-10-10 22:32:42,Charging,Good,89,100,AC,4329,26.0
2017-10-10 22:32:41,Charging,Good,89,100,AC,4330,26.0
2017-10-10 22:32:37,Charging,Good,89,100,AC,4329,26.0
2017-10-10 22:32:36,Charging,Good,89,100,AC,4330,26.0
2017-10-10 22:32:17,Charging,Good,89,100,AC,4329,26.0
2017-10-10 22:32:12,Charging,Good,89,100,AC,4329,26.1
2017-10-10 22:32:03,Charging,Good,89,100,AC,4328,26.1
2017-10-10 22:31:52,Charging,Good,88,100,AC,4328,26.1
2017-10-10 22:31:50,Charging,Good,88,100,AC,4327,26.1
2017-10-10 22:31:49,Charging,Good,88,100,AC,4328,26.1
2017-10-10 22:31:48,Charging,Good,88,100,AC,4327,26.1
2017-10-10 22:31:46,Charging,Good,88,100,AC,4327,26.2
2017-10-10 22:31:44,Charging,Good,88,100,AC,4327,26.1
2017-10-10 22:31:25,Charging,Good,88,100,AC,4327,26.2
2017-10-10 22:31:13,Charging,Good,88,100,AC,4326,26.2
2017-10-10 22:31:09,Charging,Good,88,100,AC,4326,26.3
2017-10-10 22:31:08,Charging,Good,88,100,AC,4314,26.3
2017-10-10 22:31:02,Charging,Good,88,100,AC,4326,26.3
2017-10-10 22:31:01,Charging,Good,88,100,AC,4325,26.3
2017-10-10 22:30:57,Charging,Good,88,100,AC,4326,26.3
2017-10-10 22:30:56,Charging,Good,88,100,AC,4325,26.3
2017-10-10 22:30:35,Charging,Good,88,100,AC,4325,26.4
2017-10-10 22:30:32,Charging,Good,88,100,AC,4324,26.4
2017-10-10 22:30:30,Charging,Good,88,100,AC,4324,26.5
2017-10-10 22:30:27,Charging,Good,88,100,AC,4324,26.4
2017-10-10 22:30:25,Charging,Good,88,100,AC,4324,26.5
2017-10-10 22:30:17,Charging,Good,88,100,AC,4323,26.5
2017-10-10 22:30:15,Charging,Good,87,100,AC,4323,26.5
2017-10-10 22:30:13,Charging,Good,87,100,AC,4323,26.4
2017-10-10 22:30:13,Charging,Good,87,100,AC,4322,26.4
