Datetime,Status,Health,Level,Scale,Plugged,Voltage,Temperature
2017-10-12 08:28:27,Discharging,Good,89,100,None,4159,26.7
2017-10-12 08:27:23,Discharging,Good,89,100,None,4126,26.3
2017-10-12 08:24:35,Discharging,Good,90,100,None,4131,25.7
2017-10-12 08:21:18,Discharging,Good,90,100,None,4182,25.9
2017-10-12 08:20:16,Discharging,Good,90,100,None,4190,25.8
2017-10-12 08:19:50,Discharging,Good,91,100,None,4178,25.8
2017-10-12 08:17:23,Discharging,Good,91,100,None,4199,26.0
2017-10-12 08:14:09,Discharging,Good,91,100,None,4212,26.0
2017-10-12 08:11:59,Discharging,Good,91,100,None,4221,25.0
2017-10-12 08:09:27,Discharging,Good,92,100,None,4201,25.0
2017-10-12 08:07:48,Discharging,Good,92,100,None,4190,25.2
2017-10-12 08:06:35,Discharging,Good,92,100,None,4194,25.1
2017-10-12 08:06:10,Discharging,Good,92,100,None,4201,25.1
2017-10-12 08:05:36,Discharging,Good,92,100,None,4179,25.1
2017-10-12 08:04:49,Discharging,Good,92,100,None,4187,25.1
2017-10-12 08:03:59,Discharging,Good,93,100,None,4213,25.2
2017-10-12 08:03:45,Discharging,Good,93,100,None,4205,25.3
2017-10-12 08:03:41,Discharging,Good,93,100,None,4215,25.3
2017-10-12 08:03:32,Discharging,Good,93,100,None,4199,25.3
2017-10-12 08:03:23,Discharging,Good,93,100,None,4156,25.3
2017-10-12 08:03:15,Discharging,Good,93,100,None,4189,25.3
2017-10-12 08:02:40,Discharging,Good,93,100,None,4204,25.0
2017-10-12 08:02:34,Discharging,Good,93,100,None,4218,25.0
2017-10-12 08:02:25,Discharging,Good,93,100,None,4179,25.0
2017-10-12 08:02:23,Discharging,Good,93,100,None,4239,25.0
2017-10-12 08:01:50,Discharging,Good,93,100,None,4173,24.9
2017-10-12 08:01:47,Discharging,Good,93,100,None,4240,24.9
2017-10-12 08:00:43,Discharging,Good,93,100,None,4197,24.9
2017-10-12 08:00:40,Discharging,Good,93,100,None,4235,24.9
2017-10-12 08:00:00,Discharging,Good,93,100,None,4147,24.8
2017-10-12 07:59:52,Discharging,Good,93,100,None,4206,24.8
2017-10-12 07:59:44,Discharging,Good,93,100,None,4171,24.8
2017-10-12 07:59:37,Discharging,Good,93,100,None,4216,24.8
2017-10-12 07:59:33,Discharging,Good,93,100,None,4208,24.9
2017-10-12 07:59:27,Discharging,Good,93,100,None,4189,24.9
2017-10-12 07:59:21,Discharging,Good,93,100,None,4218,24.9
2017-10-12 07:59:14,Discharging,Good,93,100,None,4217,25.0
2017-10-12 07:59:00,Discharging,Good,93,100,None,4180,25.0
2017-10-12 07:58:59,Discharging,Good,93,100,None,4208,25.0
2017-10-12 07:58:52,Discharging,Good,93,100,None,4201,24.9
2017-10-12 07:58:39,Discharging,Good,93,100,None,4214,24.9
2017-10-12 07:58:27,Discharging,Good,93,100,None,4217,24.9
2017-10-12 07:58:22,Discharging,Good,93,100,None,4204,24.8
2017-10-12 07:58:12,Discharging,Good,93,100,None,4190,24.8
2017-10-12 07:39:27,Discharging,Good,94,100,None,4236,29.4
2017-10-12 07:32:55,Discharging,Good,95,100,None,4130,29.4
2017-10-12 07:32:52,Discharging,Good,95,100,None,4234,29.5
2017-10-12 07:32:43,Discharging,Good,95,100,None,4236,29.6
2017-10-12 07:31:49,Discharging,Good,95,100,None,4238,29.5
2017-10-12 07:31:46,Discharging,Good,95,100,None,4243,29.5
2017-10-12 07:31:36,Discharging,Good,95,100,None,4238,29.5
2017-10-12 07:31:29,Discharging,Good,95,100,None,4238,29.4
2017-10-12 07:30:59,Discharging,Good,95,100,None,4232,29.2
2017-10-12 07:30:30,Discharging,Good,95,100,None,4233,29.0
2017-10-12 07:30:11,Discharging,Good,95,100,None,4238,28.9
2017-10-12 07:30:09,Discharging,Good,95,100,None,4194,28.9
2017-10-12 07:30:02,Discharging,Good,95,100,None,4234,28.9
2017-10-12 07:29:34,Discharging,Good,95,100,None,4239,28.8
2017-10-12 07:29:33,Discharging,Good,95,100,None,4238,28.8
2017-10-12 07:29:08,Discharging,Good,95,100,None,4239,28.7
2017-10-12 07:28:59,Discharging,Good,95,100,None,4240,28.7
2017-10-12 07:28:34,Discharging,Good,95,100,None,4239,28.6
2017-10-12 07:28:23,Discharging,Good,95,100,None,4236,28.5
2017-10-12 07:28:17,Discharging,Good,95,100,None,4239,28.5
2017-10-12 07:28:04,Discharging,Good,95,100,None,4236,28.3
2017-10-12 07:27:59,Discharging,Good,95,100,None,4209,28.3
2017-10-12 07:27:55,Discharging,Good,95,100,None,4239,28.3
2017-10-12 07:27:40,Discharging,Good,95,100,None,4202,28.2
2017-10-12 07:27:36,Discharging,Good,95,100,None,4248,28.2
2017-10-12 07:27:15,Discharging,Good,95,100,None,4242,28.1
2017-10-12 07:26:58,Discharging,Good,96,100,None,4243,28.0
2017-10-12 07:26:56,Discharging,Good,96,100,None,4241,28.0
2017-10-12 07:26:18,Discharging,Good,96,100,None,4245,27.8
2017-10-12 07:26:06,Discharging,Good,96,100,None,4245,27.6
2017-10-12 07:25:52,Discharging,Good,96,100,None,4244,27.6
2017-10-12 07:25:46,Discharging,Good,96,100,None,4249,27.5
2017-10-12 07:25:40,Discharging,Good,96,100,None,4215,27.5
2017-10-12 07:25:36,Discharging,Good,96,100,None,4244,27.5
2017-10-12 07:25:09,Discharging,Good,96,100,None,4243,27.4
2017-10-12 07:24:46,Discharging,Good,96,100,None,4230,27.3
2017-10-12 07:24:40,Discharging,Good,96,100,None,4179,27.3
2017-10-12 07:24:36,Discharging,Good,96,100,None,4249,27.3
2017-10-12 07:24:27,Discharging,Good,96,100,None,4252,27.3
2017-10-12 07:24:21,Discharging,Good,97,100,None,4201,27.2
2017-10-12 07:24:09,Discharging,Good,97,100,None,4254,27.2
2017-10-12 07:23:39,Discharging,Good,97,100,None,4170,27.0
2017-10-12 07:23:37,Discharging,Good,97,100,None,4251,27.0
2017-10-12 07:23:17,Discharging,Good,97,100,None,4247,26.9
2017-10-12 07:23:14,Discharging,Good,97,100,None,4246,26.8
2017-10-12 07:22:55,Discharging,Good,97,100,None,4253,26.7
2017-10-12 07:21:56,Discharging,Good,97,100,None,4249,26.4
2017-10-12 07:21:17,Discharging,Good,98,100,None,4259,26.1
2017-10-12 07:20:39,Discharging,Good,98,100,None,4231,25.9
2017-10-12 07:19:39,Discharging,Good,98,100,None,4234,25.4
2017-10-12 07:19:37,Discharging,Good,98,100,None,4256,25.4
2017-10-12 07:19:26,Discharging,Good,98,100,None,4263,25.4
2017-10-12 07:19:08,Discharging,Good,99,100,None,4244,25.3
2017-10-12 07:19:07,Discharging,Good,99,100,None,4250,25.3
2017-10-12 07:18:57,Discharging,Good,99,100,None,4253,25.3
2017-10-12 07:18:02,Discharging,Good,99,100,None,4219,25.1
2017-10-12 07:17:26,Discharging,Good,99,100,None,4204,25.0
2017-10-12 07:17:24,Discharging,Good,99,100,None,4253,25.0
2017-10-12 07:17:11,Discharging,Good,99,100,None,4257,24.9
2017-10-12 07:15:36,Discharging,Good,99,100,None,4269,24.4
2017-10-12 07:14:03,Discharging,Good,99,100,None,4233,23.2
2017-10-12 07:13:55,Discharging,Good,99,100,None,4199,23.0
2017-10-12 07:13:47,Discharging,Good,99,100,None,4219,22.7
2017-10-12 07:13:37,Discharging,Good,99,100,None,4125,22.6
2017-10-12 07:10:23,Discharging,Good,100,100,None,4280,21.8
2017-10-12 06:34:31,Discharging,Good,100,100,None,4292,20.2
2017-10-12 06:34:19,Discharging,Good,100,100,None,4322,20.2
2017-10-12 06:33:39,Full,Good,100,100,AC,4322,20.2
2017-10-12 06:33:15,Full,Good,100,100,AC,4322,20.1
2017-10-12 06:25:15,Full,Good,100,100,AC,4322,20.2
2017-10-12 06:24:57,Full,Good,100,100,AC,4322,20.1
2017-10-12 06:24:15,Full,Good,100,100,AC,4322,20.2
2017-10-12 06:23:57,Full,Good,100,100,AC,4322,20.1
2017-10-12 06:19:57,Full,Good,100,100,AC,4322,20.2
2017-10-12 06:19:39,Full,Good,100,100,AC,4322,20.1
2017-10-12 06:09:57,Full,Good,100,100,AC,4322,20.2
2017-10-12 06:08:15,Full,Good,100,100,AC,4322,20.3
2017-10-12 06:05:57,Full,Good,100,100,AC,4322,20.2
2017-10-12 06:00:39,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:59:15,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:58:15,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:57:57,Full,Good,100,100,AC,4322,20.2
2017-10-12 05:56:15,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:55:57,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:55:15,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:53:57,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:52:39,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:51:57,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:44:57,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:43:15,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:42:57,Full,Good,100,100,AC,4323,20.4
2017-10-12 05:41:57,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:40:33,Full,Good,100,100,AC,4322,20.5
2017-10-12 05:40:15,Full,Good,100,100,AC,4322,20.4
2017-10-12 05:39:15,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:38:33,Full,Good,100,100,AC,4322,20.2
2017-10-12 05:38:15,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:34:57,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:34:33,Full,Good,100,100,AC,4322,20.2
2017-10-12 05:33:57,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:29:39,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:29:15,Full,Good,100,100,AC,4322,20.3
2017-10-12 05:26:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:25:57,Full,Good,100,100,AC,4323,20.4
2017-10-12 05:20:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:16:57,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:14:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:09:57,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:08:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:07:57,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:05:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:04:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 05:03:57,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:03:33,Full,Good,100,100,AC,4323,20.2
2017-10-12 05:02:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 05:01:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 05:00:33,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:59:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:58:57,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:58:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:57:33,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:56:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:56:33,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:55:33,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:54:57,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:54:15,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:53:33,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:52:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:51:57,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:51:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:50:57,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:49:57,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:49:33,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:49:15,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:48:33,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:47:57,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:47:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:46:57,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:46:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:46:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:45:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:45:33,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:44:57,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:44:15,Full,Good,100,100,AC,4323,20.4
2017-10-12 04:43:57,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:42:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:38:15,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:36:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:36:15,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:35:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:35:15,Full,Good,100,100,AC,4323,20.3
2017-10-12 04:30:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:25:15,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:22:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:22:33,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:20:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:19:57,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:19:33,Full,Good,100,100,AC,4325,20.4
2017-10-12 04:19:15,Full,Good,100,100,AC,4324,20.4
2017-10-12 04:18:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:17:13,Full,Good,100,100,AC,4324,20.2
2017-10-12 04:16:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:16:33,Full,Good,100,100,AC,4324,20.2
2017-10-12 04:16:15,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:15:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:15:33,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:14:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:14:15,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:12:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:11:57,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:11:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:11:15,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:10:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:09:33,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:08:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:07:15,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:05:57,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:03:57,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:03:33,Full,Good,100,100,AC,4324,20.3
2017-10-12 04:01:33,Full,Good,100,100,AC,4325,20.3
2017-10-12 04:01:15,Full,Good,100,100,AC,4325,20.2
2017-10-12 03:56:33,Full,Good,100,100,AC,4325,20.3
2017-10-12 03:55:33,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:46:53,Full,Good,100,100,AC,4325,20.3
2017-10-12 03:39:57,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:37:57,Full,Good,100,100,AC,4325,20.5
2017-10-12 03:35:15,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:33:57,Full,Good,100,100,AC,4325,20.5
2017-10-12 03:33:15,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:30:57,Full,Good,100,100,AC,4325,20.5
2017-10-12 03:29:39,Full,Good,100,100,AC,4325,20.6
2017-10-12 03:27:36,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:26:57,Full,Good,100,100,AC,4325,20.5
2017-10-12 03:26:39,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:25:57,Full,Good,100,100,AC,4325,20.5
2017-10-12 03:25:15,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:24:57,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:22:21,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:21:39,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:20:39,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:20:15,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:19:57,Full,Good,100,100,AC,4325,20.4
2017-10-12 03:19:39,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:18:57,Full,Good,100,100,AC,4326,20.5
2017-10-12 03:18:39,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:16:39,Full,Good,100,100,AC,4326,20.5
2017-10-12 03:16:21,Full,Good,100,100,AC,4325,20.5
2017-10-12 03:13:57,Full,Good,100,100,AC,4326,20.5
2017-10-12 03:13:21,Full,Good,100,100,AC,4326,20.4
2017-10-12 03:02:57,Full,Good,100,100,AC,4326,20.5
2017-10-12 03:01:39,Full,Good,100,100,AC,4326,20.6
2017-10-12 03:01:21,Full,Good,100,100,AC,4326,20.5
2017-10-12 02:59:21,Full,Good,100,100,AC,4326,20.6
2017-10-12 02:58:57,Full,Good,100,100,AC,4327,20.6
2017-10-12 02:57:16,Full,Good,100,100,AC,4326,20.6
2017-10-12 02:56:39,Full,Good,100,100,AC,4326,20.7
2017-10-12 02:56:21,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:54:57,Full,Good,100,100,AC,4326,20.7
2017-10-12 02:54:39,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:52:57,Full,Good,100,100,AC,4326,20.7
2017-10-12 02:52:39,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:52:21,Full,Good,100,100,AC,4326,20.7
2017-10-12 02:51:39,Full,Good,100,100,AC,4326,20.8
2017-10-12 02:51:21,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:49:39,Full,Good,100,100,AC,4326,20.7
2017-10-12 02:48:57,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:47:57,Full,Good,100,100,AC,4327,20.8
2017-10-12 02:47:39,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:47:21,Full,Good,100,100,AC,4326,20.7
2017-10-12 02:41:33,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:38:15,Full,Good,100,100,AC,4327,20.8
2017-10-12 02:36:33,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:36:15,Full,Good,100,100,AC,4327,20.8
2017-10-12 02:35:57,Full,Good,100,100,AC,4327,20.7
2017-10-12 02:32:57,Full,Good,100,100,AC,4327,20.8
2017-10-12 02:26:33,Full,Good,100,100,AC,4327,20.9
2017-10-12 02:26:15,Full,Good,100,100,AC,4327,21.0
2017-10-12 02:23:33,Full,Good,100,100,AC,4327,20.9
2017-10-12 02:23:15,Full,Good,100,100,AC,4328,20.9
2017-10-12 02:22:15,Full,Good,100,100,AC,4327,20.9
2017-10-12 02:21:33,Full,Good,100,100,AC,4327,21.0
2017-10-12 02:21:15,Full,Good,100,100,AC,4328,21.0
2017-10-12 02:19:33,Full,Good,100,100,AC,4327,21.0
2017-10-12 02:17:33,Full,Good,100,100,AC,4328,21.0
2017-10-12 02:14:57,Full,Good,100,100,AC,4328,21.1
2017-10-12 02:12:33,Full,Good,100,100,AC,4328,21.2
2017-10-12 02:10:57,Full,Good,100,100,AC,4328,21.3
2017-10-12 02:09:33,Full,Good,100,100,AC,4328,21.4
2017-10-12 02:07:57,Full,Good,100,100,AC,4328,21.5
2017-10-12 02:06:33,Full,Good,100,100,AC,4328,21.6
2017-10-12 02:05:33,Full,Good,100,100,AC,4328,21.7
2017-10-12 02:04:57,Full,Good,100,100,AC,4328,21.8
2017-10-12 02:04:33,Full,Good,100,100,AC,4329,21.9
2017-10-12 02:04:15,Full,Good,100,100,AC,4328,21.9
2017-10-12 02:03:57,Full,Good,100,100,AC,4328,22.0
2017-10-12 02:03:33,Full,Good,100,100,AC,4328,22.1
2017-10-12 02:03:15,Full,Good,100,100,AC,4328,22.2
2017-10-12 02:02:57,Full,Good,100,100,AC,4329,22.3
2017-10-12 02:02:33,Full,Good,100,100,AC,4328,22.4
2017-10-12 02:02:15,Full,Good,100,100,AC,4329,22.5
2017-10-12 02:01:57,Full,Good,100,100,AC,4328,22.6
2017-10-12 02:01:33,Full,Good,100,100,AC,4329,22.3
2017-10-12 02:01:15,Full,Good,100,100,AC,4329,21.9
2017-10-12 02:00:57,Full,Good,100,100,AC,4329,21.5
2017-10-12 02:00:33,Full,Good,100,100,AC,4329,21.3
2017-10-12 01:56:57,Full,Good,100,100,AC,4329,21.2
2017-10-12 01:56:33,Full,Good,100,100,AC,4330,21.2
2017-10-12 01:55:57,Full,Good,100,100,AC,4329,21.2
2017-10-12 01:54:15,Full,Good,100,100,AC,4329,21.3
2017-10-12 01:53:03,Full,Good,100,100,AC,4329,21.2
2017-10-12 01:47:45,Full,Good,100,100,AC,4330,21.3
2017-10-12 01:45:21,Full,Good,100,100,AC,4330,21.4
2017-10-12 01:43:03,Full,Good,100,100,AC,4330,21.5
2017-10-12 01:42:21,Full,Good,100,100,AC,4331,21.5
2017-10-12 01:41:45,Full,Good,100,100,AC,4330,21.5
2017-10-12 01:41:03,Full,Good,100,100,AC,4331,21.5
2017-10-12 01:40:02,Full,Good,100,100,AC,4331,21.6
2017-10-12 01:39:03,Full,Good,100,100,AC,4331,21.7
2017-10-12 01:37:03,Full,Good,100,100,AC,4331,21.8
2017-10-12 01:36:45,Full,Good,100,100,AC,4331,21.7
2017-10-12 01:36:21,Full,Good,100,100,AC,4332,21.6
2017-10-12 01:36:03,Full,Good,100,100,AC,4331,21.6
2017-10-12 01:34:45,Full,Good,100,100,AC,4332,21.6
2017-10-12 01:32:45,Full,Good,100,100,AC,4332,21.7
2017-10-12 01:32:21,Full,Good,100,100,AC,4333,21.7
2017-10-12 01:32:03,Full,Good,100,100,AC,4332,21.8
2017-10-12 01:31:45,Full,Good,100,100,AC,4333,21.7
2017-10-12 01:30:03,Full,Good,100,100,AC,4333,21.8
2017-10-12 01:28:45,Full,Good,100,100,AC,4333,21.9
2017-10-12 01:28:21,Full,Good,100,100,AC,4334,21.9
2017-10-12 01:28:03,Full,Good,100,100,AC,4333,22.0
2017-10-12 01:25:45,Full,Good,100,100,AC,4334,22.0
2017-10-12 01:24:21,Full,Good,100,100,AC,4335,22.0
2017-10-12 01:23:03,Full,Good,100,100,AC,4336,22.0
2017-10-12 01:22:21,Full,Good,100,100,AC,4336,22.1
2017-10-12 01:21:45,Full,Good,100,100,AC,4337,22.1
2017-10-12 01:21:03,Full,Good,100,100,AC,4337,22.2
2017-10-12 01:20:15,Full,Good,100,100,AC,4338,22.2
2017-10-12 01:20:09,Full,Good,100,100,AC,4339,22.2
2017-10-12 01:20:03,Full,Good,100,100,AC,4338,22.2
2017-10-12 01:19:45,Full,Good,100,100,AC,4339,22.2
2017-10-12 01:19:27,Full,Good,100,100,AC,4340,22.3
2017-10-12 01:19:09,Full,Good,100,100,AC,4342,22.3
2017-10-12 01:18:45,Full,Good,100,100,AC,4345,22.3
2017-10-12 01:18:43,Full,Good,100,100,AC,4359,22.3
2017-10-12 01:18:39,Charging,Good,100,100,AC,4359,22.4
2017-10-12 01:18:09,Charging,Good,100,100,AC,4360,22.4
2017-10-12 01:18:03,Charging,Good,100,100,AC,4359,22.4
2017-10-12 01:17:57,Charging,Good,100,100,AC,4360,22.4
2017-10-12 01:17:45,Charging,Good,100,100,AC,4359,22.4
2017-10-12 01:17:33,Charging,Good,100,100,AC,4360,22.4
2017-10-12 01:17:27,Charging,Good,100,100,AC,4359,22.4
2017-10-12 01:17:21,Charging,Good,100,100,AC,4360,22.5
2017-10-12 01:16:51,Charging,Good,100,100,AC,4359,22.5
2017-10-12 01:16:45,Charging,Good,100,100,AC,4360,22.5
2017-10-12 01:16:15,Charging,Good,100,100,AC,4359,22.5
2017-10-12 01:14:45,Charging,Good,100,100,AC,4359,22.6
2017-10-12 01:13:15,Charging,Good,100,100,AC,4359,22.7
2017-10-12 01:12:15,Charging,Good,100,100,AC,4359,22.8
2017-10-12 01:11:39,Charging,Good,100,100,AC,4359,22.9
2017-10-12 01:11:21,Charging,Good,100,100,AC,4358,22.9
2017-10-12 01:11:15,Charging,Good,100,100,AC,4358,23.0
2017-10-12 01:11:09,Charging,Good,100,100,AC,4359,23.0
2017-10-12 01:10:57,Charging,Good,100,100,AC,4358,23.0
2017-10-12 01:10:51,Charging,Good,100,100,AC,4359,23.0
2017-10-12 01:10:45,Charging,Good,100,100,AC,4358,23.0
2017-10-12 01:10:39,Charging,Good,100,100,AC,4359,23.0
2017-10-12 01:10:33,Charging,Good,100,100,AC,4358,23.0
2017-10-12 01:10:03,Charging,Good,100,100,AC,4358,23.1
2017-10-12 01:09:21,Charging,Good,100,100,AC,4358,23.2
2017-10-12 01:08:45,Charging,Good,100,100,AC,4358,23.3
2017-10-12 01:08:33,Charging,Good,100,100,AC,4357,23.4
2017-10-12 01:08:03,Charging,Good,100,100,AC,4358,23.4
2017-10-12 01:07:45,Charging,Good,100,100,AC,4357,23.4
2017-10-12 01:07:39,Charging,Good,100,100,AC,4358,23.4
2017-10-12 01:07:33,Charging,Good,100,100,AC,4357,23.4
2017-10-12 01:07:27,Charging,Good,100,100,AC,4358,23.4
2017-10-12 01:06:57,Charging,Good,100,100,AC,4357,23.5
2017-10-12 01:06:27,Charging,Good,100,100,AC,4357,23.6
2017-10-12 01:05:51,Charging,Good,99,100,AC,4357,23.7
2017-10-12 01:05:45,Charging,Good,99,100,AC,4357,23.8
